,Date,StationaryTestID2,IMEI,Pingtime,ultime,dltime,motime,mttime,totaltime
1018,20170602,Peninsula_HWTonalaTapachula_20170602_135358,353683061087264,83.0,182,207.0,117.0,7,596.0
1019,20170602,Peninsula_HWTonalaTapachula_20170602_133520,353682061629216,83.0,183,225.0,103.0,7,601.0
1020,20170602,Peninsula_HWTonalaTapachula_20170602_133521,353683061087264,82.0,184,221.0,106.0,7,600.0
1021,20170602,Peninsula_HWTonalaTapachula_20170602_124749,353683061087264,83.0,182,204.0,117.0,7,593.0
1022,20170602,Peninsula_HWTonalaTapachula_20170602_124805,353682061629216,82.0,183,212.0,103.0,7,587.0
1023,20170602,North_Monclova_20170602_124618,353682060324843,84.0,187,190.0,118.0,7,586.0
1024,20170602,North_Monclova_20170602_123245,353300068466611,83.0,188,177.0,104.0,7,559.0
1025,20170602,North_Monclova_20170602_120117,353300068466611,84.0,187,207.0,105.0,7,590.0
1026,20170602,Peninsula_HWTonalaTapachula_20170602_115920,351881063090979,83.0,186,206.0,116.0,7,598.0
1027,20170602,Peninsula_HWTonalaTapachula_20170602_115825,353300064111724,85.0,190,210.0,104.0,7,596.0
1028,20170602,North_Monclova_20170602_114724,353682060324843,83.0,189,173.0,119.0,7,571.0
1029,20170602,North_Monterrey_20170602_114318,351881067882157,84.0,189,178.0,104.0,7,562.0
1030,20170602,Peninsula_HWTonalaTapachula_20170602_112938,353683061087264,83.0,182,210.0,105.0,7,587.0
1031,20170602,Peninsula_HWTonalaTapachula_20170602_112934,353682061629216,83.0,182,215.0,104.0,7,591.0
1032,20170602,North_Monclova_20170602_112018,353682060324843,84.0,188,162.0,119.0,7,560.0
1033,20170602,North_Monterrey_20170602_111828,351881067882157,84.0,186,181.0,105.0,7,563.0
1034,20170602,Peninsula_HWTonalaTapachula_20170602_111335,351881063090979,84.0,187,208.0,98.0,7,584.0
1035,20170602,Peninsula_HWTonalaTapachula_20170602_111206,353300064111724,84.0,190,213.0,104.0,7,598.0
1036,20170602,North_Monclova_20170602_110819,353300068466611,84.0,188,210.0,104.0,7,593.0
1037,20170602,Peninsula_HWTonalaTapachula_20170602_110100,353682061629216,82.0,183,224.0,104.0,7,600.0
1038,20170602,Peninsula_HWTonalaTapachula_20170602_105926,353683061087264,83.0,182,211.0,117.0,7,600.0
1039,20170602,North_Monterrey_20170602_102640,351881067882157,84.0,188,166.0,118.0,7,563.0
1040,20170602,Peninsula_HWTonalaTapachula_20170602_101425,353300064111724,84.0,188,210.0,103.0,7,592.0
1041,20170602,Peninsula_HWTonalaTapachula_20170602_101302,351881063090979,84.0,185,207.0,118.0,7,601.0
1042,20170602,Peninsula_HWTonalaTapachula_20170602_100347,353683061087264,84.0,183,181.0,118.0,7,573.0
1043,20170602,Peninsula_HWTonalaTapachula_20170602_100236,353682061629216,83.0,183,203.0,102.0,7,578.0
1044,20170601,Pacific_Guadalajara_20170601_185233,351881060548003,84.0,190,186.0,120.0,7,587.0
1045,20170601,Pacific_Guadalajara_20170601_183457,353682060891692,84.0,190,202.0,119.0,7,602.0
1046,20170601,Pacific_Guadalajara_20170601_180338,353682060891692,84.0,188,234.0,119.0,7,632.0
1047,20170601,Pacific_Guadalajara_20170601_180337,351881060548003,83.0,188,221.0,118.0,7,617.0
1048,20170601,Pacific_Guadalajara_20170601_174724,351881060548003,84.0,191,227.0,118.0,7,627.0
1049,20170601,North_Monclova_20170601_173416,353300068466611,83.0,187,192.0,104.0,7,573.0
1050,20170601,Pacific_Guadalajara_20170601_173303,353682060891692,84.0,189,199.0,120.0,7,599.0
1051,20170601,North_Monclova_20170601_173318,353682060324843,86.0,189,182.0,119.0,7,583.0
1052,20170601,North_Monclova_20170601_170823,353682060324843,86.0,189,161.0,120.0,7,563.0
1053,20170601,North_Monclova_20170601_164817,353300068466611,83.0,188,207.0,105.0,7,590.0
1054,20170601,North_Monclova_20170601_161155,353300068466611,83.0,187,210.0,105.0,7,592.0
1055,20170601,North_Monclova_20170601_161129,353682060324843,85.0,188,210.0,119.0,7,609.0
1056,20170601,Pacific_Guadalajara_20170601_154019,351881060548003,85.0,189,225.0,121.0,7,627.0
1057,20170601,Pacific_Guadalajara_20170601_154018,353682060891692,84.0,188,219.0,121.0,7,619.0
1058,20170601,North_Monclova_20170601_152636,353682060324843,85.0,189,164.0,120.0,7,565.0
1059,20170601,Pacific_Guadalajara_20170601_152504,351881060548003,86.0,190,225.0,122.0,7,630.0
1060,20170601,Pacific_Guadalajara_20170601_152440,353682060891692,84.0,188,217.0,119.0,7,615.0
1061,20170601,North_Monclova_20170601_151245,353300068466611,83.0,187,209.0,105.0,7,591.0
1062,20170601,Pacific_Guadalajara_20170601_150103,351881060548003,88.0,760,147.0,120.0,7,1122.0
1063,20170601,Peninsula_HWTonalaTapachula_20170601_150619,353682061629216,83.0,183,204.0,103.0,7,580.0
1064,20170601,Peninsula_HWTonalaTapachula_20170601_150543,353683061087264,83.0,183,194.0,107.0,7,574.0
1065,20170601,Pacific_Guadalajara_20170601_144521,353682060891692,84.0,187,216.0,120.0,7,614.0
1066,20170601,Pacific_Guadalajara_20170601_144519,351881060548003,84.0,188,220.0,120.0,7,619.0
1067,20170601,North_Monclova_20170601_143953,353300068466611,83.0,188,215.0,104.0,7,597.0
1068,20170601,North_Monclova_20170601_143927,353682060324843,86.0,190,206.0,121.0,7,610.0
1069,20170601,Peninsula_HWTonalaTapachula_20170601_143034,353682061629216,82.0,183,207.0,104.0,7,583.0
1070,20170601,Peninsula_HWTonalaTapachula_20170601_142845,353683061087264,83.0,182,163.0,105.0,7,540.0
1071,20170601,Pacific_Guadalajara_20170601_142441,351881060548003,84.0,190,201.0,120.0,7,602.0
1072,20170601,North_Monclova_20170601_141329,353682060324843,85.0,189,167.0,120.0,7,568.0
1073,20170601,Pacific_Guadalajara_20170601_140906,353682060891692,84.0,189,198.0,119.0,7,597.0
1074,20170601,North_Monclova_20170601_135948,353300068466611,84.0,187,187.0,104.0,7,569.0
1075,20170601,DF_CdDeMexico_20170601_135712,353683060724495,83.0,188,219.0,106.0,7,603.0
1076,20170601,DF_CdDeMexico_20170601_135423,351881063311789,83.0,188,221.0,119.0,7,618.0
1077,20170601,Peninsula_HWTonalaTapachula_20170601_132847,353682061629216,82.0,183,209.0,104.0,7,585.0
1078,20170601,Peninsula_HWTonalaTapachula_20170601_132822,353683061087264,83.0,182,205.0,108.0,7,585.0
1079,20170601,North_Monclova_20170601_124607,353300068466611,84.0,188,186.0,107.0,7,572.0
1080,20170601,DF_CdDeMexico_20170601_124539,353683060724495,86.0,190,189.0,105.0,7,577.0
1081,20170601,North_Monclova_20170601_123233,353682060324843,86.0,188,168.0,120.0,7,569.0
1082,20170601,Pacific_Guadalajara_20170601_123030,353682060891692,84.0,187,221.0,118.0,7,617.0
1083,20170601,Pacific_Guadalajara_20170601_123031,351881060548003,84.0,188,229.0,119.0,7,627.0
1084,20170601,DF_CdDeMexico_20170601_121658,351881063311789,83.0,187,211.0,118.0,7,606.0
1085,20170601,Peninsula_Huixtla_20170601_121044,353682061629216,83.0,182,213.0,103.0,7,588.0
1086,20170601,Pacific_Guadalajara_20170601_121028,351881060548003,84.0,189,173.0,118.0,7,571.0
1087,20170601,Peninsula_Huixtla_20170601_121045,353683061087264,83.0,182,208.0,117.0,7,597.0
1088,20170601,North_Monclova_20170601_120247,353682060324843,87.0,189,218.0,120.0,7,621.0
1089,20170601,North_Monclova_20170601_120225,353300068466611,83.0,188,215.0,104.0,7,597.0
1090,20170601,Pacific_Guadalajara_20170601_115617,353682060891692,84.0,187,214.0,118.0,7,610.0
1091,20170601,Peninsula_Huixtla_20170601_114338,353682061629216,83.0,183,195.0,106.0,7,574.0
1092,20170601,Peninsula_Huixtla_20170601_112138,353683061087264,82.0,183,166.0,117.0,7,555.0
1093,20170601,Pacific_Guadalajara_20170601_111436,353682060891692,85.0,187,176.0,119.0,7,574.0
1094,20170601,North_Monclova_20170601_111324,353300068466611,84.0,187,208.0,106.0,7,592.0
1095,20170601,North_Monclova_20170601_111239,353682060324843,87.0,189,208.0,121.0,7,612.0
1096,20170601,DF_CdDeMexico_20170601_111106,351881063311789,84.0,187,208.0,118.0,7,604.0
1097,20170601,DF_CdDeMexico_20170601_110939,353683060724495,83.0,187,189.0,105.0,7,571.0
1098,20170601,Peninsula_Huixtla_20170601_110454,353683061087264,83.0,183,160.0,118.0,7,551.0
1099,20170601,Pacific_Guadalajara_20170601_105722,351881060548003,84.0,192,222.0,119.0,7,624.0
1100,20170601,Pacific_Guadalajara_20170601_105722,353682060891692,83.0,186,217.0,120.0,7,613.0
1101,20170601,Peninsula_Huixtla_20170601_104843,353682061629216,82.0,183,198.0,104.0,7,574.0
1102,20170531,Pacific_Guadalajara_20170531_205027,353682060891692,83.0,187,210.0,312.0,7,799.0
1103,20170531,Pacific_Guadalajara_20170531_193908,353682060891692,85.0,187,181.0,120.0,7,580.0
1104,20170531,Pacific_Guadalajara_20170531_192257,351881060548003,84.0,189,233.0,120.0,7,633.0
1105,20170531,Pacific_Guadalajara_20170531_190740,351881060548003,86.0,189,230.0,120.0,7,632.0
1106,20170531,Pacific_Guadalajara_20170531_190359,353682060891692,84.0,187,184.0,120.0,7,582.0
1107,20170531,Pacific_Guadalajara_20170531_183221,351881060548003,91.0,190,231.0,90.0,7,609.0
1108,20170531,Pacific_Guadalajara_20170531_182939,353682060891692,85.0,189,177.0,120.0,7,578.0
1109,20170531,Pacific_Guadalajara_20170531_181509,351881060548003,87.0,185,216.0,90.0,7,585.0
1110,20170531,Pacific_Guadalajara_20170531_181326,353682060891692,88.0,184,216.0,90.0,7,585.0
1111,20170531,Pacific_Guadalajara_20170531_175824,351881060548003,85.0,185,208.0,119.0,7,604.0
1112,20170531,Pacific_Guadalajara_20170531_175721,353682060891692,84.0,186,214.0,105.0,7,596.0
1113,20170531,Pacific_Guadalajara_20170531_174107,353682060891692,84.0,186,186.0,119.0,7,582.0
1114,20170531,Pacific_Guadalajara_20170531_174106,351881060548003,89.0,186,220.0,104.0,7,606.0
1115,20170531,Pacific_Guadalajara_20170531_171854,353682060891692,84.0,186,181.0,120.0,7,578.0
1116,20170531,Pacific_Guadalajara_20170531_171837,351881060548003,85.0,187,220.0,105.0,7,604.0
1117,20170531,Pacific_Guadalajara_20170531_170010,353682060891692,84.0,186,223.0,119.0,7,619.0
1118,20170531,Pacific_Guadalajara_20170531_165729,351881060548003,83.0,188,201.0,105.0,7,584.0
1119,20170531,Pacific_Guadalajara_20170531_163055,353682060891692,84.0,187,214.0,119.0,7,611.0
1120,20170531,NorthWest_ElRosario_20170531_152017,358318060083965,84.0,187,172.0,107.0,7,557.0
1121,20170531,Peninsula_Huixtla_20170531_161859,353682061629216,83.0,182,200.0,104.0,7,576.0
1122,20170531,Peninsula_Huixtla_20170531_161332,353683061087264,83.0,183,173.0,117.0,7,563.0
1123,20170531,NorthWest_ElRosario_20170531_150731,353300069217187,93.0,187,231.0,121.0,7,639.0
1124,20170531,NorthWest_ElRosario_20170531_150706,358318060083965,87.0,186,213.0,138.0,7,631.0
1125,20170531,Peninsula_Huixtla_20170531_154826,353683061087264,83.0,182,211.0,104.0,7,587.0
1126,20170531,Peninsula_Huixtla_20170531_154719,353682061629216,82.0,183,211.0,106.0,7,589.0
1127,20170531,NorthWest_ElRosario_20170531_144229,353300069217187,149.0,191,202.0,120.0,7,669.0
1128,20170531,NorthWest_ElRosario_20170531_144231,358318060083965,85.0,187,171.0,119.0,7,569.0
1129,20170531,NorthWest_ElRosario_20170531_141332,353300069217187,86.0,189,219.0,121.0,7,622.0
1130,20170531,NorthWest_ElRosario_20170531_141322,358318060083965,84.0,188,232.0,120.0,7,631.0
1131,20170531,Peninsula_Huixtla_20170531_144304,353683061087264,83.0,182,204.0,116.0,7,592.0
1132,20170531,Peninsula_Huixtla_20170531_144318,353682061629216,82.0,183,210.0,104.0,7,586.0
1133,20170531,NorthWest_ElRosario_20170531_132647,353300069217187,140.0,189,220.0,119.0,7,675.0
1134,20170531,NorthWest_ElRosario_20170531_132554,358318060083965,146.0,189,217.0,118.0,7,677.0
1135,20170531,NorthWest_ElRosario_20170531_132555,351881064335449,89.0,189,194.0,120.0,7,599.0
1136,20170531,Peninsula_Huixtla_20170531_140822,353682061629216,83.0,182,205.0,105.0,7,582.0
1137,20170531,Pacific_HWCdHidalgoMorelia_20170531_134050,351881065618595,84.0,187,220.0,118.0,7,616.0
1138,20170531,Pacific_HWCdHidalgoMorelia_20170531_134051,353300064377390,84.0,187,213.0,105.0,7,596.0
1139,20170531,DF_HWPachucaIxmiquilpan_20170531_131238,351881064792078,84.0,187,209.0,117.0,7,604.0
1140,20170531,DF_HWPachucaIxmiquilpan_20170531_131236,353300066707339,86.0,189,216.0,106.0,7,604.0
1141,20170531,Peninsula_Huixtla_20170531_130003,353683061087264,83.0,183,203.0,118.0,7,594.0
1142,20170531,Peninsula_Huixtla_20170531_130000,353682061629216,83.0,182,218.0,103.0,7,593.0
1143,20170531,Peninsula_Huixtla_20170531_123906,353683061087264,83.0,183,218.0,117.0,7,608.0
1144,20170531,DF_HWPachucaIxmiquilpan_20170531_123426,351881064792078,84.0,187,171.0,119.0,7,568.0
1145,20170531,DF_HWPachucaIxmiquilpan_20170531_122044,353300066707339,86.0,189,179.0,106.0,7,567.0
1146,20170531,DF_HWPachucaIxmiquilpan_20170531_115506,351881064792078,86.0,185,163.0,118.0,7,559.0
1147,20170531,Peninsula_Huixtla_20170531_114554,353682061629216,82.0,183,203.0,104.0,7,579.0
1148,20170531,Peninsula_Huixtla_20170531_114554,353683061087264,83.0,183,204.0,117.0,7,594.0
1149,20170531,Pacific_HWCdHidalgoMorelia_20170531_114304,353300064377390,88.0,187,214.0,106.0,7,602.0
1150,20170531,Pacific_HWCdHidalgoMorelia_20170531_113816,351881065618595,84.0,187,209.0,119.0,7,606.0
1151,20170531,DF_HWPachucaIxmiquilpan_20170531_113406,353300066707339,86.0,187,190.0,105.0,7,575.0
1152,20170531,Pacific_HWCdHidalgoMorelia_20170531_104014,351881065618595,84.0,186,209.0,115.0,7,601.0
1153,20170531,Pacific_HWCdHidalgoMorelia_20170531_104013,353300064377390,84.0,186,208.0,105.0,7,590.0
1154,20170531,Pacific_Guadalajara_20170531_103648,353682060891692,83.0,189,216.0,119.0,7,614.0
1155,20170531,Pacific_Guadalajara_20170531_103650,351881060548003,84.0,187,214.0,104.0,7,596.0
1156,20170531,Pacific_Guadalajara_20170531_101954,351881060548003,84.0,188,215.0,104.0,7,598.0
1157,20170531,DF_CdDeMexico_20170531_095916,351881067882157,84.0,187,210.0,118.0,7,606.0
1158,20170531,DF_CdDeMexico_20170531_095916,353300064048892,85.0,188,209.0,106.0,7,595.0
1159,20170531,Pacific_Guadalajara_20170531_095619,353682060891692,85.0,186,219.0,119.0,7,616.0
1160,20170531,Pacific_Guadalajara_20170531_095620,351881060548003,90.0,188,153.0,104.0,7,542.0
1161,20170531,Pacific_Guadalajara_20170531_091354,351881060548003,154.0,188,210.0,104.0,7,663.0
1162,20170531,Pacific_Guadalajara_20170531_090243,353682060891692,84.0,187,215.0,118.0,7,611.0
1163,20170530,DF_CdDeMexico_20170530_203048,351881060563119,84.0,186,207.0,106.0,7,590.0
1164,20170530,DF_CdDeMexico_20170530_202235,351881067882157,84.0,187,207.0,118.0,7,603.0
1165,20170530,DF_CdDeMexico_20170530_200938,353300064048892,83.0,187,198.0,104.0,7,579.0
1166,20170530,DF_CdDeMexico_20170530_200303,353300066707339,84.0,186,215.0,104.0,7,596.0
1167,20170530,DF_CdDeMexico_20170530_195525,351881067882157,83.0,187,164.0,118.0,7,559.0
1168,20170530,DF_CdDeMexico_20170530_190547,351881064792078,84.0,187,209.0,119.0,7,606.0
1169,20170530,DF_CdDeMexico_20170530_190451,353300066707339,84.0,187,212.0,104.0,7,594.0
1170,20170530,Peninsula_Chiapas_20170530_185832,351881063090979,86.0,187,209.0,105.0,7,594.0
1171,20170530,Peninsula_Chiapas_20170530_185800,353300064111724,86.0,188,195.0,107.0,7,583.0
1172,20170530,DF_CdDeMexico_20170530_185122,353300064048892,83.0,181,190.0,104.0,7,565.0
1173,20170530,DF_CdDeMexico_20170530_184128,351881067882157,85.0,187,163.0,119.0,7,561.0
1174,20170530,NorthWest_ElRosario_20170530_174010,351881064335449,84.0,185,213.0,105.0,7,594.0
1175,20170530,Peninsula_Chiapas_20170530_183831,353300064111724,86.0,189,212.0,106.0,7,600.0
1176,20170530,DF_CdDeMexico_20170530_184128,353300064048892,84.0,104,86.0,104.0,7,385.0
1177,20170530,Peninsula_Chiapas_20170530_183653,351881063090979,87.0,188,208.0,99.0,7,589.0
1178,20170530,NorthWest_ElRosario_20170530_172625,351881064335449,84.0,186,208.0,118.0,7,603.0
1179,20170530,NorthWest_ElRosario_20170530_172626,351881069387569,83.0,187,216.0,110.0,7,603.0
1180,20170530,NorthWest_ElRosario_20170530_172623,353300069217187,84.0,187,218.0,119.0,7,615.0
1181,20170530,DF_CdDeMexico_20170530_180324,351881064792078,83.0,188,211.0,118.0,7,607.0
1182,20170530,DF_CdDeMexico_20170530_180323,353300066707339,83.0,189,213.0,119.0,7,611.0
1183,20170530,Peninsula_Chiapas_20170530_180258,353300064111724,85.0,189,182.0,105.0,7,568.0
1184,20170530,Peninsula_Chiapas_20170530_180010,351881063090979,87.0,187,208.0,120.0,7,609.0
1185,20170530,NorthWest_HWMazatlanElRosario_20170530_141615,353682060292982,86.0,191,230.0,433.0,7,947.0
1186,20170530,NorthWest_Mazatlan_20170530_141939,351881068829124,145.0,189,124.0,90.0,7,555.0
1187,20170530,NorthWest_HWMazatlanElRosario_20170530_141408,351881060548003,83.0,192,232.0,106.0,7,620.0
1188,20170530,NorthWest_Mazatlan_20170530_140437,351881068829124,84.0,188,222.0,119.0,7,620.0
1189,20170530,NorthWest_Mazatlan_20170530_140254,353300068961405,84.0,189,234.0,119.0,7,633.0
1190,20170530,NorthWest_HWMazatlanElRosario_20170530_140139,353682060292982,86.0,189,217.0,121.0,7,620.0
1191,20170530,NorthWest_Mazatlan_20170530_134427,353300068961405,83.0,189,232.0,119.0,7,630.0
1192,20170530,NorthWest_ElRosario_20170530_134138,351881064335449,85.0,189,211.0,121.0,7,613.0
1193,20170530,NorthWest_ElRosario_20170530_134111,353300069217187,84.0,188,210.0,119.0,7,608.0
1194,20170530,NorthWest_HWMazatlanElRosario_20170530_133806,353682060292982,85.0,190,222.0,121.0,7,625.0
1195,20170530,NorthWest_HWMazatlanElRosario_20170530_133806,351881060548003,95.0,188,216.0,118.0,7,624.0
1196,20170530,NorthWest_Mazatlan_20170530_133047,351881068829124,83.0,190,234.0,117.0,7,631.0
1197,20170530,NorthWest_Mazatlan_20170530_133047,353300068961405,83.0,189,222.0,119.0,7,620.0
1198,20170530,NorthWest_HWMazatlanElRosario_20170530_131631,353682060292982,87.0,194,276.0,121.0,7,685.0
1199,20170530,NorthWest_HWMazatlanElRosario_20170530_130402,353682060292982,87.0,192,134.0,122.0,7,542.0
1200,20170530,NorthWest_HWMazatlanElRosario_20170530_130402,351881060548003,84.0,189,163.0,105.0,7,548.0
1201,20170530,NorthWest_Mazatlan_20170530_130006,351881068829124,85.0,188,237.0,119.0,7,636.0
1202,20170530,DF_CdDeMexico_20170530_135905,351881066090638,84.0,187,215.0,119.0,7,612.0
1203,20170530,DF_CdDeMexico_20170530_135855,351881066245752,83.0,188,212.0,118.0,7,608.0
1204,20170530,DF_CdDeMexico_20170530_135537,351881067882157,84.0,186,210.0,119.0,7,606.0
1205,20170530,DF_CdDeMexico_20170530_135539,353300064048892,84.0,186,213.0,104.0,7,594.0
1206,20170530,DF_CdDeMexico_20170530_134358,351881066245752,84.0,187,226.0,119.0,7,623.0
1207,20170530,DF_CdDeMexico_20170530_134310,351881066090638,84.0,189,210.0,118.0,7,608.0
1208,20170530,DF_CdDeMexico_20170530_133346,351881067882157,84.0,186,212.0,320.0,7,809.0
1209,20170530,NorthWest_ElRosario_20170530_123316,351881064335449,88.0,189,221.0,120.0,7,625.0
1210,20170530,NorthWest_ElRosario_20170530_123254,353300069217187,90.0,184,219.0,118.0,7,618.0
1211,20170530,NorthWest_Mazatlan_20170530_122932,353300068961405,145.0,191,288.0,119.0,7,750.0
1212,20170530,DF_CdDeMexico_20170530_132825,353300066707339,84.0,188,196.0,106.0,7,581.0
1213,20170530,DF_CdDeMexico_20170530_131123,351881064792078,85.0,187,208.0,118.0,7,605.0
1214,20170530,DF_CdDeMexico_20170530_130802,353300064048892,84.0,186,202.0,106.0,7,585.0
1215,20170530,NorthWest_ElRosario_20170530_113540,351881064335449,85.0,191,220.0,119.0,7,622.0
1216,20170530,NorthWest_ElRosario_20170530_112140,353300069217187,83.0,188,210.0,119.0,7,607.0
1217,20170530,NorthWest_ElRosario_20170530_112147,351881064335449,86.0,137,209.0,120.0,7,559.0
1218,20170530,DF_CdDeMexico_20170530_121617,351881066090638,83.0,188,177.0,118.0,7,573.0
1219,20170530,DF_CdDeMexico_20170530_121405,351881066245752,83.0,189,214.0,104.0,7,597.0
1220,20170530,DF_CdDeMexico_20170530_120606,353300066707339,84.0,185,212.0,107.0,7,595.0
1221,20170530,DF_CdDeMexico_20170530_120551,351881064792078,83.0,187,207.0,118.0,7,602.0
1222,20170530,DF_CdDeMexico_20170530_112416,351881067882157,84.0,187,208.0,118.0,7,604.0
1223,20170530,DF_CdDeMexico_20170530_112413,353300064048892,84.0,187,207.0,104.0,7,589.0
1224,20170530,DF_CdDeMexico_20170530_110809,351881064792078,84.0,187,208.0,119.0,7,605.0
1225,20170530,DF_CdDeMexico_20170530_110814,353300066707339,84.0,187,211.0,103.0,7,592.0
1226,20170529,North_Piedrasnegras_20170529_150506,353682060324843,84.0,188,171.0,120.0,7,570.0
1227,20170529,North_Piedrasnegras_20170529_145021,353300068466611,84.0,188,209.0,104.0,7,592.0
1228,20170529,DF_CdDeMexico_20170529_163127,351881066090638,83.0,188,209.0,119.0,7,606.0
1229,20170529,DF_CdDeMexico_20170529_163134,351881066245752,84.0,190,215.0,103.0,7,599.0
1230,20170529,DF_CdDeMexico_20170529_160053,351881066090638,84.0,189,225.0,120.0,7,625.0
1231,20170529,DF_CdDeMexico_20170529_160014,351881066245752,83.0,199,227.0,104.0,7,620.0
1232,20170529,North_Piedrasnegras_20170529_134536,353300068466611,84.0,188,187.0,104.0,7,570.0
1233,20170529,North_Piedrasnegras_20170529_133236,353682060324843,84.0,187,204.0,119.0,7,601.0
1234,20170529,DF_CdDeMexico_20170529_153239,351881064792078,84.0,188,210.0,119.0,7,608.0
1235,20170529,DF_CdDeMexico_20170529_153238,353300066707339,86.0,188,215.0,106.0,7,602.0
1236,20170529,DF_CdDeMexico_20170529_142252,351881066245752,89.0,185,207.0,105.0,7,593.0
1237,20170529,DF_CdDeMexico_20170529_142230,351881064792078,83.0,188,208.0,119.0,7,605.0
1238,20170529,DF_CdDeMexico_20170529_142231,353300066707339,83.0,187,213.0,104.0,7,594.0
1239,20170529,DF_CdDeMexico_20170529_141709,353300064048892,85.0,185,184.0,104.0,7,565.0
1240,20170529,DF_CdDeMexico_20170529_140818,351881067882157,84.0,187,213.0,119.0,7,610.0
1241,20170529,DF_CdDeMexico_20170529_135449,351881066090638,83.0,189,171.0,118.0,7,568.0
1242,20170529,DF_CdDeMexico_20170529_125414,351881067882157,85.0,187,209.0,119.0,7,607.0
1243,20170529,DF_CdDeMexico_20170529_125338,353300064048892,84.0,185,211.0,107.0,7,594.0
1244,20170529,DF_CdDeMexico_20170529_124620,351881064792078,90.0,188,210.0,118.0,7,613.0
1245,20170529,DF_CdDeMexico_20170529_124620,353300066707339,84.0,188,212.0,105.0,7,596.0
1246,20170529,DF_CdDeMexico_20170529_114827,353300064048892,85.0,188,208.0,107.0,7,595.0
1247,20170529,DF_CdDeMexico_20170529_113504,351881067882157,83.0,187,207.0,117.0,7,601.0
1248,20170529,DF_CdDeMexico_20170529_113514,353300064048892,86.0,187,209.0,139.0,7,628.0
1249,20170528,NorthWest_Mazatlan_20170528_200724,358318060083965,84.0,187,210.0,107.0,7,595.0
1250,20170528,NorthWest_Mazatlan_20170528_200653,351881064335449,86.0,190,212.0,113.0,7,608.0
1251,20170528,NorthWest_Mazatlan_20170528_193637,351881064335449,85.0,188,208.0,120.0,7,608.0
1252,20170528,NorthWest_Mazatlan_20170528_193558,358318060083965,87.0,186,209.0,118.0,7,607.0
1253,20170528,NorthWest_Mazatlan_20170528_190524,358318060083965,83.0,188,211.0,119.0,7,608.0
1254,20170528,NorthWest_Mazatlan_20170528_190116,351881069387569,85.0,101,87.0,106.0,7,386.0
1255,20170528,NorthWest_Mazatlan_20170528_184855,351881064335449,83.0,189,211.0,117.0,7,607.0
1256,20170528,NorthWest_Mazatlan_20170528_161419,351881069387569,88.0,106,86.0,105.0,7,392.0
1257,20170528,NorthWest_Mazatlan_20170528_144438,353300068961405,83.0,188,213.0,118.0,7,609.0
1258,20170528,NorthWest_Mazatlan_20170528_144437,353300063271719,84.0,187,215.0,119.0,7,612.0
1259,20170528,NorthWest_Mazatlan_20170528_142733,353300068961405,90.0,187,211.0,118.0,7,613.0
1260,20170528,NorthWest_Mazatlan_20170528_142723,353300063271719,84.0,188,217.0,118.0,7,614.0
1261,20170528,NorthWest_Mazatlan_20170528_135725,353300068961405,84.0,187,216.0,120.0,7,614.0
1262,20170528,NorthWest_Mazatlan_20170528_135725,353300063271719,83.0,187,208.0,119.0,7,604.0
1263,20170528,NorthWest_Mazatlan_20170528_135314,351881064335449,85.0,189,209.0,120.0,7,610.0
1264,20170528,NorthWest_Mazatlan_20170528_135347,351881069387569,85.0,187,209.0,107.0,7,595.0
1265,20170528,NorthWest_Mazatlan_20170528_133338,351881069387569,84.0,188,215.0,106.0,7,600.0
1266,20170528,NorthWest_Mazatlan_20170528_132927,351881064335449,87.0,189,211.0,121.0,7,615.0
1267,20170528,NorthWest_Mazatlan_20170528_125842,351881064335449,89.0,188,216.0,120.0,7,620.0
1268,20170528,NorthWest_Mazatlan_20170528_125153,351881069387569,83.0,188,209.0,106.0,7,593.0
1269,20170528,Gulf_Cuernavaca_20170528_120317,351881065618595,83.0,186,210.0,109.0,7,595.0
1270,20170528,Gulf_Cuernavaca_20170528_115934,353300064377390,84.0,185,215.0,105.0,7,596.0
1271,20170528,Gulf_Cuernavaca_20170528_111823,351881065618595,84.0,186,196.0,119.0,7,592.0
1272,20170528,Gulf_Cuernavaca_20170528_110737,351881063997322,84.0,185,181.0,104.0,7,561.0
1273,20170528,Gulf_Cuernavaca_20170528_093040,351881065618595,87.0,188,211.0,119.0,7,612.0
1274,20170528,Gulf_Cuernavaca_20170528_093041,351881063997322,83.0,185,213.0,104.0,7,592.0
1275,20170527,NorthWest_Mazatlan_20170527_164526,353300068961405,83.0,189,220.0,119.0,7,618.0
1276,20170527,NorthWest_Mazatlan_20170527_163257,353300063271719,84.0,187,214.0,119.0,7,611.0
1277,20170527,NorthWest_Mazatlan_20170527_162058,353300068961405,84.0,119,97.0,118.0,7,425.0
1278,20170527,NorthWest_Mazatlan_20170527_162059,353300063271719,84.0,117,88.0,118.0,7,414.0
1279,20170527,NorthWest_Mazatlan_20170527_160508,353300063271719,85.0,188,227.0,89.0,7,596.0
1280,20170527,NorthWest_Mazatlan_20170527_160500,353300068961405,84.0,187,225.0,89.0,7,592.0
1281,20170527,NorthWest_Mazatlan_20170527_155038,353300068961405,83.0,188,215.0,118.0,7,611.0
1282,20170527,NorthWest_Mazatlan_20170527_155036,353300063271719,84.0,187,210.0,119.0,7,607.0
1283,20170527,NorthWest_Mazatlan_20170527_153254,353300068961405,83.0,188,217.0,119.0,7,614.0
