,Date,StationaryTestID,IMEI,EARFCN,ULSpeed,DLSpeed,PingSpeed,PULColor,PDLColor,PINGColor,MOColor,MTColor,Pingtime,ultime,dltime,motime,Latitude,Longitude,sector_id,unique_id,site,rsrp,rsrq,sinr,pci,SINRColor,RSRPColor,RSRQColor
454,20171102,NorthWest_HWNavojoaLosMochis_20171102_111540,3.533E+14,2250,11.76,23.26,116,GREEN,GREEN,RED,GREEN,GREEN,86,187,207,120,26.4242026,-109.0307196,22503SONHTB0749,LML179,SONHTB0749,-48,-7,18,422,YELLOW,GREEN,GREEN
455,20171102,DF_SanFelipedelProgreso_20171102_110236,3.533E+14,2250,24.27,10.99,98.8,YELLOW,RED,RED,GREEN,GREEN,85,188,213,98,19.7124478,-99.9502213,22501LTOL8502,TOL9007,LTOL8502,-72,-7,22,26,GREEN,GREEN,GREEN
456,20171102,DF_SanFelipedelProgreso_20171102_110235,3.53682E+14,2250,25.04,15.52,95.1,GREEN,RED,RED,GREEN,GREEN,87,188,213,98,19.7124166,-99.9501533,22501LTOL8502,TOL9007,LTOL8502,-77,-7,18,26,YELLOW,GREEN,GREEN
457,20171102,NorthWest_HWNavojoaLosMochis_20171102_105413,3.533E+14,2250,12.98,11.75,115,GREEN,YELLOW,RED,GREEN,GREEN,86,188,208,120,26.4258892,-109.0297693,22501SONHTB0749,LML179,SONHTB0749,-78,-6,27,420,GREEN,GREEN,GREEN
458,20171102,Pacific_Leon_20171102_105257,3.533E+14,2250,51.3,34.67,56.8,GREEN,YELLOW,YELLOW,GREEN,GREEN,86,188,160,120,21.0440317,-101.6747735,22502GUALEO1789,GUALEO1789,GUALEO1789,-67,-7,30,182,GREEN,GREEN,GREEN
459,20171102,Pacific_Aguascalientes_20171102_104618,3.53682E+14,2250,28.43,30.78,112,GREEN,YELLOW,RED,GREEN,GREEN,84,188,209,119,21.9374043,-102.3081737,22502MLAGUAGU1639Y,AGUAGU1639,MLAGUAGU1639Y,-76,-7,23,229,GREEN,GREEN,GREEN
460,20171102,Pacific_Aguascalientes_20171102_103135,3.53682E+14,2250,35.29,35.37,84,GREEN,GREEN,RED,GREEN,GREEN,84,188,213,118,21.9372199,-102.3082262,22502MLAGUAGU1639Y,AGUAGU1639,MLAGUAGU1639Y,-69,-7,19,229,YELLOW,GREEN,GREEN
461,20171102,NorthWest_HWNavojoaLosMochis_20171102_103113,3.533E+14,2250,11.24,29.73,111,GREEN,GREEN,RED,GREEN,GREEN,85,188,207,119,26.4259109,-109.0299188,22501SONHTB0749,LML179,SONHTB0749,-79,-7,30,420,GREEN,GREEN,GREEN
462,20171102,NorthWest_HWNavojoaLosMochis_20171102_103106,3.533E+14,2250,9.64,19.94,151,GREEN,GREEN,RED,GREEN,GREEN,84,186,207,117,26.4259586,-109.029823,22501SONHTB0749,LML179,SONHTB0749,-73,-6,30,420,GREEN,GREEN,GREEN
463,20171102,Pacific_Leon_20171102_102613,3.533E+14,2250,31.94,35.04,56.6,GREEN,GREEN,YELLOW,GREEN,GREEN,85,186,206,119,21.0441513,-101.6748377,22502GUALEO1789,GUALEO1789,GUALEO1789,-67,-7,30,182,GREEN,GREEN,GREEN
464,20171102,DF_SanFelipedelProgreso_20171102_100945,3.53682E+14,2250,48.57,13,100.6,GREEN,RED,RED,GREEN,GREEN,146,185,183,119,19.7112262,-99.9499212,22502LTOL8502,TOL9007,LTOL8502,-75,-8,22,24,GREEN,GREEN,GREEN
465,20171102,NorthWest_HWNavojoaLosMochis_20171102_095859,3.533E+14,2250,11.98,26.95,116,GREEN,GREEN,RED,GREEN,GREEN,87,187,215,120,26.4225647,-109.0285613,22502SONHTB0749,LML179,SONHTB0749,-71,-6,24,421,GREEN,GREEN,GREEN
466,20171102,DF_SanFelipedelProgreso_20171102_095748,3.533E+14,2250,26.76,15.06,120,GREEN,RED,RED,GREEN,GREEN,83,186,211,96,19.714605,-99.9477075,22502LTOL8502,TOL9007,LTOL8502,-68,-8,17,24,YELLOW,GREEN,GREEN
467,20171102,Pacific_Leon_20171102_085307,3.533E+14,2250,20.06,29.56,64.9,YELLOW,RED,RED,GREEN,GREEN,84,191,208,118,21.0453579,-101.6747916,22503GUALEO1789,GUALEO1789,GUALEO1789,-77,-9,24,181,GREEN,GREEN,GREEN
468,20171102,NorthWest_HWNavojoaLosMochis_20171102_085207,3.533E+14,2250,9.81,16.18,138,GREEN,GREEN,RED,GREEN,GREEN,89,187,206,118,26.4240435,-109.0290616,22502SONHTB0749,LML179,SONHTB0749,-64,-9,30,421,GREEN,GREEN,GREEN
469,20171102,Pacific_Leon_20171102_084947,3.533E+14,2250,21.78,37.76,67.3,YELLOW,GREEN,RED,GREEN,GREEN,85,187,207,120,21.0453613,-101.6748082,22503GUALEO1789,GUALEO1789,GUALEO1789,-73,-9,30,181,GREEN,GREEN,GREEN
470,20171102,DF_DistritoFederal_20171101_235839,3.53683E+14,2250,46.26,26.53,77.5,GREEN,RED,RED,GREEN,GREEN,-86315,187,211,99,19.3810301,-99.2081322,22502MLDIFALO0969Y,DIFALO0969,MLDIFALO0969Y,-76,-7,20,349,GREEN,GREEN,GREEN
471,20171101,DF_DistritoFederal_20171101_234613,3.53682E+14,2250,28.51,29.25,78,GREEN,RED,RED,GREEN,GREEN,83,188,215,112,19.3810754,-99.2081886,22502MLDIFALO0969Y,DIFALO0969,MLDIFALO0969Y,-72,-9,19,349,YELLOW,GREEN,GREEN
472,20171101,DF_DistritoFederal_20171101_224414,3.53682E+14,2250,52.24,33.99,106,GREEN,YELLOW,RED,GREEN,GREEN,83,189,170,106,19.3812227,-99.2106854,22503MLDIFALO0969Y,DIFALO0969,MLDIFALO0969Y,-87,-9,17,350,YELLOW,YELLOW,GREEN
473,20171101,DF_DistritoFederal_20171101_222906,3.53683E+14,2250,38.08,30.04,86.9,GREEN,YELLOW,RED,GREEN,GREEN,144,186,208,119,19.3809803,-99.210181,22503MLDIFALO0969Y,DIFALO0969,MLDIFALO0969Y,-78,-7,17,350,YELLOW,GREEN,GREEN
474,20171101,DF_DistritoFederal_20171101_214226,3.53683E+14,2250,51.73,30,109,GREEN,RED,RED,GREEN,GREEN,83,186,186,98,19.3834244,-99.2108368,22501MLDIFALO0969Y,DIFALO0969,MLDIFALO0969Y,-79,-7,16,348,YELLOW,GREEN,GREEN
475,20171101,DF_DistritoFederal_20171101_213021,3.53683E+14,2250,48.3,30.77,88.6,GREEN,YELLOW,RED,RED,GREEN,84,189,208,90,19.3834244,-99.2108368,22501MLDIFALO0969Y,DIFALO0969,MLDIFALO0969Y,-81,-8,15,348,RED,GREEN,GREEN
476,20171101,DF_DistritoFederal_20171101_213008,3.53682E+14,2250,30.09,34.56,79.2,GREEN,YELLOW,RED,GREEN,GREEN,86,188,209,108,19.3835711,-99.2107525,22501MLDIFALO0969Y,DIFALO0969,MLDIFALO0969Y,-88,-8,18,348,YELLOW,YELLOW,GREEN
477,20171101,DF_DistritoFederal_20171101_204328,3.533E+14,2250,34.92,34.41,66.5,GREEN,YELLOW,RED,GREEN,GREEN,86,187,203,119,19.4318433,-99.1090575,22502MLDIFVEN1269Y,DIFVEN1269,MLDIFVEN1269Y,-73,-10,18,367,YELLOW,GREEN,GREEN
478,20171101,DF_DistritoFederal_20171101_201522,3.533E+14,2250,43.97,28.21,106,GREEN,RED,RED,GREEN,GREEN,84,180,194,119,19.5553335,-99.1503361,22501MLDIFGAM1132Y,DIFGAM1132,MLDIFGAM1132Y,-91,-8,8,48,RED,YELLOW,GREEN
479,20171101,DF_Mexico_20171101_193646,3.51881E+14,2250,33.13,34.03,82.9,GREEN,YELLOW,RED,GREEN,GREEN,83,188,213,106,19.5310925,-99.1664156,22503MLMEXTLB1268Y,MEXTLB1268,MLMEXTLB1268Y,-75,-6,28,365,GREEN,GREEN,GREEN
480,20171101,DF_DistritoFederal_20171101_190052,3.533E+14,2250,43.19,24.94,79.5,GREEN,RED,RED,GREEN,GREEN,83,187,189,119,19.4339362,-99.1090057,22501MLDIFVEN1269Y,DIFVEN1269,MLDIFVEN1269Y,-65,-10,18,366,YELLOW,GREEN,GREEN
481,20171101,Pacific_Leon_20171101_180820,3.533E+14,2250,32.84,43.66,63.4,GREEN,GREEN,RED,GREEN,GREEN,83,192,227,119,21.0745672,-101.7183991,22503GUALEO1824,GUALEO1824,GUALEO1824,-68,-7,24,286,GREEN,GREEN,GREEN
482,20171101,Pacific_Leon_20171101_180816,3.533E+14,2250,32.31,34.5,74.3,GREEN,YELLOW,RED,GREEN,GREEN,83,183,204,117,21.0744628,-101.7177731,22503GUALEO1824,GUALEO1824,GUALEO1824,-69,-7,27,286,GREEN,GREEN,GREEN
483,20171101,DF_DistritoFederal_20171101_175707,3.533E+14,2250,29.3,27.3,84.9,GREEN,RED,RED,GREEN,GREEN,83,187,211,119,19.5535045,-99.1489339,22503MLDIFGAM1132Y,DIFGAM1132,MLDIFGAM1132Y,-82,-8,13,50,RED,GREEN,GREEN
484,20171101,DF_Mexico_20171101_175525,3.51881E+14,2250,47.12,31.28,107,GREEN,YELLOW,RED,GREEN,GREEN,83,189,178,119,19.5320758,-99.1660327,22501MLMEXTLB1268Y,MEXTLB1268,MLMEXTLB1268Y,-76,-7,14,363,RED,GREEN,GREEN
485,20171101,DF_DistritoFederal_20171101_174429,3.533E+14,2250,47.26,28.06,99.5,GREEN,RED,RED,RED,GREEN,84,188,207,89,19.5535045,-99.1489339,22501MLDIFGAM1132Y,DIFGAM1132,MLDIFGAM1132Y,-85,-10,2,48,RED,GREEN,GREEN
486,20171101,DF_Mexico_20171101_174339,3.53683E+14,2250,50.82,26.05,116,GREEN,RED,RED,GREEN,GREEN,145,188,202,99,19.3006314,-98.9036457,22503LMEX8685,MEX9964,LMEX8685,-76,-7,14,362,RED,GREEN,GREEN
487,20171101,Pacific_Leon_20171101_173721,3.533E+14,2250,50.22,31.01,97.4,GREEN,YELLOW,RED,GREEN,GREEN,83,183,204,118,21.0792191,-101.7134124,22501GUALEO1824,GUALEO1824,GUALEO1824,-62,-7,30,287,GREEN,GREEN,GREEN
488,20171101,Pacific_Leon_20171101_173720,3.533E+14,2250,46.84,41.19,47.9,GREEN,GREEN,GREEN,GREEN,GREEN,83,190,221,119,21.0804436,-101.7116332,22501GUALEO1824,GUALEO1824,GUALEO1824,-64,-7,21,287,GREEN,GREEN,GREEN
489,20171101,DF_DistritoFederal_20171101_172745,3.533E+14,2250,19.67,22.79,110,RED,RED,RED,GREEN,GREEN,83,188,212,99,19.55229,-99.1489844,22502MLDIFGAM1132Y,DIFGAM1132,MLDIFGAM1132Y,-88,-11,14,49,RED,YELLOW,YELLOW
490,20171101,Pacific_Leon_20171101_172128,3.533E+14,2250,53.25,31.03,103,GREEN,YELLOW,RED,GREEN,GREEN,85,183,179,119,21.0758227,-101.7174644,22501GUALEO1824,GUALEO1824,GUALEO1824,-62,-7,24,287,GREEN,GREEN,GREEN
491,20171101,Pacific_Contepec_20171101_172123,3.53682E+14,2250,21.94,22.27,87.2,YELLOW,RED,RED,GREEN,GREEN,85,187,210,118,19.8973901,-100.1532333,22503MLMICCTC2442Y,MICCTC2442,MLMICCTC2442Y,-100,-7,23,74,GREEN,RED,GREEN
492,20171101,DF_CdDeMexico_20171101_171940,3.51881E+14,2250,35.67,18.71,517,GREEN,RED,RED,GREEN,GREEN,88,185,209,120,19.4293967,-99.1688926,22503LMEX8193,MEX9094,LMEX8193,-71,-10,22,377,GREEN,GREEN,GREEN
493,20171101,Pacific_Leon_20171101_171721,3.533E+14,2250,36.99,11.76,76.2,GREEN,RED,RED,GREEN,GREEN,83,187,200,119,21.0751785,-101.7172939,22501GUALEO1824,GUALEO1824,GUALEO1824,-68,-7,28,287,GREEN,GREEN,GREEN
494,20171101,DF_Mexico_20171101_171053,3.53682E+14,2250,26.46,27.14,67.7,GREEN,RED,RED,GREEN,GREEN,145,187,211,105,19.2997769,-98.9023521,22503LMEX8685,MEX9964,LMEX8685,-77,-10,13,362,RED,GREEN,GREEN
495,20171101,Pacific_Contepec_20171101_170727,3.53682E+14,2250,15.52,20.03,87,RED,RED,RED,GREEN,RED,86,185,212,102,19.8974174,-100.1531844,22503MLMICCTC2442Y,MICCTC2442,MLMICCTC2442Y,-100,-7,21,74,GREEN,RED,GREEN
496,20171101,Pacific_Contepec_20171101_170643,3.533E+14,2250,14.47,25.12,76.1,RED,RED,RED,GREEN,GREEN,84,188,209,105,19.8974165,-100.1532744,22503MLMICCTC2442Y,MICCTC2442,MLMICCTC2442Y,-100,-7,22,74,GREEN,RED,GREEN
497,20171101,DF_CdDeMexico_20171101_165446,3.53682E+14,2250,44.25,19.59,407,GREEN,RED,RED,GREEN,GREEN,84,186,207,122,19.4311825,-99.1689889,22503LMEX8193,MEX9094,LMEX8193,-79,-11,11,377,RED,GREEN,YELLOW
498,20171101,Pacific_Leon_20171101_165350,3.533E+14,2250,49.35,34.5,63.3,GREEN,YELLOW,RED,GREEN,GREEN,90,188,227,119,21.0751354,-101.7173318,22502GUALEO1824,GUALEO1824,GUALEO1824,-79,-8,15,285,RED,GREEN,GREEN
499,20171101,Pacific_Leon_20171101_165349,3.533E+14,2250,49.27,33.5,62.1,GREEN,YELLOW,RED,GREEN,GREEN,88,187,209,119,21.0751666,-101.7173005,22502GUALEO1824,GUALEO1824,GUALEO1824,-77,-8,8,285,RED,GREEN,GREEN
500,20171101,DF_Mexico_20171101_164323,3.51881E+14,2250,31.61,38.01,93.6,GREEN,GREEN,RED,GREEN,GREEN,89,188,216,112,19.5312932,-99.1650029,22502MLMEXTLB1268Y,MEXTLB1268,MLMEXTLB1268Y,-76,-9,16,364,YELLOW,GREEN,GREEN
501,20171101,Pacific_Aguascalientes_20171101_161707,3.53682E+14,2250,21.99,24.76,95.2,YELLOW,RED,RED,GREEN,GREEN,145,188,211,117,21.9086975,-102.3173839,22503MLAGUAGU1637Y,AGUAGU1637,MLAGUAGU1637Y,-79,-7,15,296,RED,GREEN,GREEN
502,20171101,Pacific_Aguascalientes_20171101_161658,3.53682E+14,2250,49.74,17.97,97.2,GREEN,RED,RED,GREEN,GREEN,83,187,180,118,21.908678,-102.3173529,22503MLAGUAGU1637Y,AGUAGU1637,MLAGUAGU1637Y,-77,-7,18,296,YELLOW,GREEN,GREEN
503,20171101,DF_Mexico_20171101_161221,3.53683E+14,2250,21.82,5.4,107,YELLOW,RED,RED,GREEN,GREEN,83,185,209,115,19.3038389,-98.9006498,22501LMEX8685,MEX9964,LMEX8685,-74,-11,21,360,GREEN,GREEN,YELLOW
504,20171101,DF_DistritoFederal_20171101_161120,3.533E+14,2250,42.08,28.99,109,GREEN,RED,RED,GREEN,GREEN,84,188,186,120,19.4317041,-99.1102414,22503MLDIFVEN1269Y,DIFVEN1269,MLDIFVEN1269Y,-60,-8,22,368,GREEN,GREEN,GREEN
505,20171101,DF_Mexico_20171101_160626,3.53682E+14,2250,26.71,3.47,111.5,GREEN,RED,RED,GREEN,GREEN,144,186,214,119,19.303816,-98.9007613,22501LMEX8685,MEX9964,LMEX8685,-72,-10,20,360,GREEN,GREEN,GREEN
506,20171101,DF_CdDeMexico_20171101_154919,3.53682E+14,2250,43.54,10.31,321,GREEN,RED,RED,GREEN,GREEN,144,185,209,118,19.6383059,-98.9141311,22503MLMEXACM0945Y,MEXACM0945,MLMEXACM0945Y,-78,-7,22,56,GREEN,GREEN,GREEN
507,20171101,Pacific_Contepec_20171101_154540,3.53682E+14,2250,32.38,20.7,83.2,GREEN,RED,RED,GREEN,GREEN,85,185,207,118,19.9062978,-100.1366952,22502MLMICCTC2442Y,MICCTC2442,MLMICCTC2442Y,-80,-10,26,73,GREEN,GREEN,GREEN
508,20171101,Pacific_Contepec_20171101_154540,3.533E+14,2250,24.17,22.59,98.5,YELLOW,RED,RED,GREEN,GREEN,84,187,211,114,19.9044028,-100.1388621,22502MLMICCTC2442Y,MICCTC2442,MLMICCTC2442Y,-66,-7,21,73,GREEN,GREEN,GREEN
509,20171101,DF_CdDeMexico_20171101_153626,3.53682E+14,2250,26.8,18.5,314,GREEN,RED,RED,GREEN,GREEN,99,186,209,119,19.638634,-98.9136014,22503MLMEXACM0945Y,MEXACM0945,MLMEXACM0945Y,-82,-8,22,56,GREEN,GREEN,GREEN
510,20171101,Pacific_Contepec_20171101_152224,3.53682E+14,2250,22.75,22.99,84.5,YELLOW,RED,RED,GREEN,GREEN,86,187,209,103,19.9063842,-100.1367486,22501MLMICCTC2442Y,MICCTC2442,MLMICCTC2442Y,-62,-7,28,72,GREEN,GREEN,GREEN
511,20171101,DF_CdDeMexico_20171101_152220,3.53682E+14,2250,43.66,3.83,295,GREEN,RED,RED,GREEN,GREEN,145,186,198,119,19.6384781,-98.9133766,22503MLMEXACM0945Y,MEXACM0945,MLMEXACM0945Y,-84,-10,22,56,GREEN,GREEN,GREEN
512,20171101,Pacific_Aguascalientes_20171101_151454,3.53682E+14,2250,22.82,20.59,93.3,YELLOW,RED,RED,GREEN,GREEN,83,188,210,118,21.9072461,-102.3148323,22502MLAGUAGU1637Y,AGUAGU1637,MLAGUAGU1637Y,-78,-7,12,295,RED,GREEN,GREEN
513,20171101,Pacific_Aguascalientes_20171101_151338,3.53682E+14,2250,46.65,31.57,96.2,GREEN,YELLOW,RED,GREEN,GREEN,144,187,209,118,21.9072532,-102.3148296,22502MLAGUAGU1637Y,AGUAGU1637,MLAGUAGU1637Y,-79,-7,16,295,YELLOW,GREEN,GREEN
514,20171101,DF_Mexico_20171101_151022,3.53682E+14,2250,48.43,26.71,99.5,GREEN,RED,RED,GREEN,GREEN,103,189,209,101,19.2993318,-98.9016629,22502LMEX8685,MEX9964,LMEX8685,-76,-7,19,361,YELLOW,GREEN,GREEN
515,20171101,DF_Mexico_20171101_151013,3.53683E+14,2250,51.67,24.06,69.8,GREEN,RED,RED,GREEN,GREEN,83,188,210,98,19.2993272,-98.9017133,22502LMEX8685,MEX9964,LMEX8685,-74,-7,17,361,YELLOW,GREEN,GREEN
516,20171101,Pacific_Contepec_20171101_150712,3.533E+14,2250,47.4,29.1,72.7,GREEN,RED,RED,GREEN,GREEN,83,187,210,110,19.9064212,-100.1367745,22501MLMICCTC2442Y,MICCTC2442,MLMICCTC2442Y,-62,-7,30,72,GREEN,GREEN,GREEN
517,20171101,DF_CdDeMexico_20171101_142610,3.53682E+14,2250,25.3,23.16,197,GREEN,RED,RED,GREEN,GREEN,86,189,211,118,19.6390457,-98.9125434,22501MLMEXACM0945Y,MEXACM0945,MLMEXACM0945Y,-86,-7,18,54,YELLOW,YELLOW,GREEN
518,20171101,Pacific_Leon_20171101_140546,3.533E+14,2250,34.4,31.13,62.2,GREEN,YELLOW,RED,GREEN,GREEN,84,190,213,118,21.0560723,-101.6039904,22503GUALEO1822,GUALEO1822,GUALEO1822,-74,-8,21,269,GREEN,GREEN,GREEN
519,20171101,DF_CdDeMexico_20171101_135505,3.53682E+14,2250,47.67,23.99,126,GREEN,RED,RED,GREEN,GREEN,84,186,187,119,19.6372992,-98.9113968,22502MLMEXACM0945Y,MEXACM0945,MLMEXACM0945Y,-78,-7,25,55,GREEN,GREEN,GREEN
520,20171101,Pacific_Leon_20171101_134814,3.533E+14,2250,51.47,33.57,66.4,GREEN,YELLOW,RED,GREEN,GREEN,84,189,199,119,21.05773,-101.6051542,22503GUALEO1822,GUALEO1822,GUALEO1822,-81,-7,23,269,GREEN,GREEN,GREEN
521,20171101,DF_CdDeMexico_20171101_133921,3.53682E+14,2250,48.78,16.63,124,GREEN,RED,RED,GREEN,GREEN,89,186,182,118,19.6372791,-98.9113551,22502MLMEXACM0945Y,MEXACM0945,MLMEXACM0945Y,-73,-7,26,55,GREEN,GREEN,GREEN
522,20171101,Pacific_Aguascalientes_20171101_133146,3.53682E+14,2250,41.78,22.95,137,GREEN,RED,RED,GREEN,GREEN,145,187,205,118,21.9094238,-102.3152749,22501MLAGUAGU1637Y,AGUAGU1637,MLAGUAGU1637Y,-71,-10,18,294,YELLOW,GREEN,GREEN
523,20171101,Pacific_Aguascalientes_20171101_131638,3.53682E+14,2250,41.3,28.57,76.4,GREEN,RED,RED,GREEN,GREEN,83,188,205,118,21.9093973,-102.3153209,22501MLAGUAGU1637Y,AGUAGU1637,MLAGUAGU1637Y,-73,-10,14,294,RED,GREEN,GREEN
524,20171101,Pacific_Leon_20171101_131054,3.533E+14,2250,32.45,27.21,56.1,GREEN,RED,YELLOW,GREEN,GREEN,83,188,214,118,21.0558341,-101.6040968,22502GUALEO1822,GUALEO1822,GUALEO1822,-82,-8,17,268,YELLOW,GREEN,GREEN
525,20171101,Pacific_Leon_20171101_130929,3.533E+14,2250,32.66,32.36,55.5,GREEN,YELLOW,YELLOW,GREEN,GREEN,86,188,217,119,21.0559813,-101.60418,22502GUALEO1822,GUALEO1822,GUALEO1822,-81,-9,18,268,YELLOW,GREEN,GREEN
526,20171101,DF_CdDeMexico_20171101_113314,3.53682E+14,2250,48.33,27.52,82.8,GREEN,RED,RED,GREEN,GREEN,84,187,169,118,19.5337581,-99.0193989,22503MLMEXECA1057Y,MLMEXECA1057Y,MLMEXECA1057Y,-85,-8,20,467,GREEN,GREEN,GREEN
527,20171101,Pacific_Jalisco_20171101_112806,3.51881E+14,2435,5.14,6.36,132,GREEN,GREEN,RED,RED,RED,117,187,210,90,19.9610926,-103.715379,24353JALTPP0926,JAL5082,JALTPP0926,-119,-9,9,307,RED,RED,GREEN
528,20171101,Pacific_LaPiedad_20171101_104516,3.53682E+14,2250,24.08,25.77,113,YELLOW,RED,RED,GREEN,GREEN,85,185,216,96,20.3424111,-102.031502,22503LLPI8001,MICH5091,LLPI8001,-74,-7,29,114,GREEN,GREEN,GREEN
529,20171101,Pacific_LaPiedad_20171101_104454,3.533E+14,2250,24.53,24.51,89.3,YELLOW,RED,RED,GREEN,GREEN,88,188,227,104,20.3418831,-102.0309421,22503LLPI8001,MICH5091,LLPI8001,-73,-7,14,114,RED,GREEN,GREEN
530,20171101,Gulf_Puebla_20171101_104044,3.51881E+14,2435,11.44,29.61,55,GREEN,GREEN,GREEN,GREEN,GREEN,87,187,215,99,19.2416879,-98.4075304,24353PUESMT0358,HPUE1002,PUESMT0358,-67,-6,22,68,GREEN,GREEN,GREEN
531,20171101,Pacific_Leon_20171101_104019,3.533E+14,2250,50.67,31.29,70.6,GREEN,YELLOW,RED,GREEN,GREEN,84,188,174,118,21.0586759,-101.6030878,22501GUALEO1822,GUALEO1822,GUALEO1822,-67,-7,30,267,GREEN,GREEN,GREEN
532,20171101,Pacific_Leon_20171101_102253,3.533E+14,2250,51.79,37.8,69.9,GREEN,GREEN,RED,GREEN,GREEN,84,194,183,117,21.0587026,-101.6031138,22501GUALEO1822,GUALEO1822,GUALEO1822,-65,-6,30,267,GREEN,GREEN,GREEN
533,20171101,Pacific_LaPiedad_20171101_102201,3.53682E+14,2250,47.25,23.07,130,GREEN,RED,RED,GREEN,GREEN,86,188,213,118,20.3433781,-102.0306797,22501LLPI8001,MICH5091,LLPI8001,-66,-9,26,115,GREEN,GREEN,GREEN
534,20171101,Pacific_LaPiedad_20171101_101731,3.533E+14,2250,47.84,25.4,81.1,GREEN,RED,RED,GREEN,GREEN,84,188,198,95,20.3432834,-102.030693,22501LLPI8001,MICH5091,LLPI8001,-63,-7,29,115,GREEN,GREEN,GREEN
535,20171101,Gulf_VeracruzdeIgnaciodelaLlave_20171101_093230,3.57536E+14,2435,9.55,12.4,102,GREEN,GREEN,RED,GREEN,GREEN,83,187,221,119,19.4653861,-96.9426245,24351VERCOP0486,VER7082,VERCOP0486,-58,-7,18,93,YELLOW,GREEN,GREEN
536,20171101,Gulf_Puebla_20171101_092434,3.51881E+14,2435,7.87,18.15,57.4,YELLOW,GREEN,GREEN,GREEN,GREEN,86,189,217,98,19.2395996,-98.4055826,24352PUESMT0358,HPUE1002,PUESMT0358,-60,-10,28,67,GREEN,GREEN,GREEN
537,20171101,Pacific_LaPiedad_20171101_092137,3.533E+14,2250,22.52,25.74,107,YELLOW,RED,RED,GREEN,GREEN,84,187,209,98,20.3428,-102.0291259,22502LLPI8001,MICH5091,LLPI8001,-81,-9,23,116,GREEN,GREEN,GREEN
538,20171101,Pacific_LaPiedad_20171101_091927,3.53682E+14,2250,25.65,25.1,92,GREEN,RED,RED,GREEN,GREEN,83,188,210,96,20.3429326,-102.0290496,22502LLPI8001,MICH5091,LLPI8001,-85,-8,17,116,YELLOW,GREEN,GREEN
539,20171101,Peninsula_Tabasco_20171101_090904,3.51881E+14,2435,10.94,21.36,66,GREEN,GREEN,RED,GREEN,GREEN,84,187,213,119,18.077427,-93.9467642,24352TABHMG0340,HCCS0004,TABHMG0340,-82,-7,25,53,GREEN,GREEN,GREEN
540,20171101,Peninsula_Tabasco_20171101_085538,3.51881E+14,2435,10.91,27.92,67,GREEN,GREEN,RED,GREEN,GREEN,84,187,210,108,18.076998,-93.9487494,24353TABHMG0340,HCCS0004,TABHMG0340,-80,-7,30,51,GREEN,GREEN,GREEN
541,20171101,Gulf_VeracruzdeIgnaciodelaLlave_20171101_084653,3.57536E+14,2435,6.73,12.85,102,YELLOW,GREEN,RED,GREEN,GREEN,83,187,208,119,19.4591675,-96.9396826,24352VERCOP0486,VER7082,VERCOP0486,-64,-9,9,94,RED,GREEN,GREEN
542,20171101,Gulf_Puebla_20171101_083101,3.533E+14,2435,12.74,15.93,67.2,GREEN,GREEN,RED,GREEN,GREEN,88,185,207,119,19.1073652,-98.2191724,24353PUEPUE0281,PUE7011,PUEPUE0281,-78,-7,24,222,GREEN,GREEN,GREEN
543,20171101,DF_Mexico_20171101_081429,3.53683E+14,2435,8.48,7.96,79.9,GREEN,RED,RED,GREEN,GREEN,84,185,209,110,19.4606743,-99.7288267,24352MEXALJ0012,MEX9812,MEXALJ0012,-69,-9,9,33,RED,GREEN,GREEN
544,20171101,Pacific_Jalisco_20171101_080241,3.51881E+14,2435,10.35,14.77,80.3,GREEN,GREEN,RED,GREEN,GREEN,84,187,209,119,19.9596102,-103.7123213,24351JALTPP0926,JAL5082,JALTPP0926,-90,-9,30,306,GREEN,YELLOW,GREEN
545,20171101,DF_Mexico_20171101_075157,3.51881E+14,2435,10.99,22.5,64.9,GREEN,GREEN,RED,GREEN,GREEN,83,186,206,106,19.2996451,-99.7823092,24351MEXALJ0949,MEXALJ0949,MEXALJ0949,-64,-7,27,119,GREEN,GREEN,GREEN
546,20171101,Peninsula_Tabasco_20171101_074657,3.51881E+14,2435,12.35,23.64,61.2,GREEN,GREEN,RED,GREEN,GREEN,84,189,212,118,18.0781725,-93.9427623,24351TABHMG0340,HCCS0004,TABHMG0340,-79,-6,20,52,GREEN,GREEN,GREEN
547,20171101,Pacific_Jalisco_20171101_073924,3.51881E+14,2435,11.44,14.84,83.1,GREEN,GREEN,RED,GREEN,GREEN,88,186,208,118,19.9458529,-103.6898326,24352JALTPP0926,JAL5082,JALTPP0926,-85,-7,30,308,GREEN,GREEN,GREEN
548,20171101,Gulf_Puebla_20171101_073825,3.51881E+14,2435,11.06,24.81,56.2,GREEN,GREEN,GREEN,GREEN,GREEN,85,188,210,109,19.2534618,-98.4068966,24351PUESMT0358,HPUE1002,PUESMT0358,-71,-10,30,66,GREEN,GREEN,GREEN
549,20171101,DF_Mexico_20171101_073733,3.53683E+14,2435,7.33,16.39,79.9,YELLOW,GREEN,RED,GREEN,GREEN,85,185,208,106,19.46831,-99.7357974,24353MEXALJ0012,MEX9812,MEXALJ0012,-59,-10,17,35,YELLOW,GREEN,GREEN
